ANO,SIGLA_UF,COD_MUN,VINCULOS_ATIVOS,VINCULOS_CLT,VINCULOS_ESTATUTARIOS,NUM_FIRMAS
2019,MG,3114709,395,190,205,128
2019,MG,3114808,469,274,195,150
2019,MG,3114907,311,126,185,64
2019,MG,3115003,573,323,250,160
2019,MG,3115102,2736,2696,40,919
2019,MG,3115201,329,149,180,92
2019,MG,3115300,15591,15204,387,2797
2019,MG,3115359,1023,719,304,199
2019,MG,3115409,367,192,175,72
2019,MG,3115458,648,382,266,116
2019,MG,3115474,286,35,251,111
2019,MG,3115508,3437,2732,705,1128
2019,MG,3115607,192,32,160,41
2019,MG,3115706,468,284,184,255
2019,MG,3115805,997,636,361,308
2019,MG,3115904,371,207,164,122
2019,MG,3116001,176,173,3,90
2019,MG,3116100,499,149,350,176
2019,MG,3116159,1180,592,588,300
2019,MG,3116209,336,296,40,81
2019,MG,3116308,383,135,248,125
2019,MG,3116407,885,686,199,183
2019,MG,3116506,582,262,320,171
2019,MG,3116605,8924,8363,561,1408
2019,MG,3116704,982,754,228,276
2019,MG,3116803,643,334,309,189
2019,MG,3116902,3246,3033,213,184
2019,MG,3117009,394,88,306,112
2019,MG,3117108,1042,705,337,404
2019,MG,3117207,283,98,185,92
2019,MG,3117306,5221,4562,659,892
2019,MG,3117405,363,154,209,72
2019,MG,3117504,5226,4357,869,650
2019,MG,3117603,1883,1614,269,255
2019,MG,3117702,2224,1830,394,525
2019,MG,3117801,2135,1827,308,552
2019,MG,3117836,346,109,237,63
2019,MG,3117876,5416,4741,675,403
2019,MG,3117900,1372,963,409,374
2019,MG,3118007,16751,14470,2281,1806
2019,MG,3118106,297,129,168,81
2019,MG,3118205,1319,975,344,437
2019,MG,3118304,21480,19227,2253,4756
2019,MG,3118403,2035,1417,618,615
2019,MG,3118502,171,50,121,37
2019,MG,3118601,190900,179307,11593,23467
2019,MG,3118700,1278,1071,207,453
2019,MG,3118809,1334,814,520,550
2019,MG,3118908,743,525,218,244
2019,MG,3119005,402,219,183,132
2019,MG,3119104,2928,2207,721,965
2019,MG,3119203,651,218,433,273
2019,MG,3119302,5845,5121,724,1796
2019,MG,3119401,15164,13306,1858,3809
2019,MG,3119500,684,334,350,217
2019,MG,3119609,449,265,184,107
2019,MG,3119708,459,316,143,159
2019,MG,3119807,624,412,212,160
2019,MG,3119906,295,275,20,74
2019,MG,3119955,1492,1171,321,382
2019,MG,3120003,368,117,251,91
2019,MG,3120102,696,434,262,136
2019,MG,3120151,439,207,232,132
2019,MG,3120201,3190,2762,428,563
2019,MG,3120300,483,166,317,104
2019,MG,3120409,708,457,251,180
2019,MG,3120508,1499,1219,280,370
2019,MG,3120607,660,395,265,175
2019,MG,3120706,716,503,213,193
2019,MG,3120805,2737,2230,507,688
2019,MG,3120839,342,153,189,136
2019,MG,3120870,496,226,270,164
2019,MG,3120904,17891,15969,1922,3387
2019,MG,3121001,601,301,300,116
2019,MG,3121100,862,585,277,270
2019,MG,3121209,1809,1783,26,429
2019,MG,3121258,3350,3103,247,260
2019,MG,3121308,902,723,179,228
2019,MG,3121407,864,618,246,191
2019,MG,3121506,354,135,219,108
2019,MG,3121605,9188,6183,3005,1833
2019,MG,3121704,223,55,168,50
2019,MG,3121803,811,563,248,296
2019,MG,3121902,561,311,250,190
2019,MG,3122009,1656,1169,487,597
2019,MG,3122108,452,141,311,120
2019,MG,3122207,377,219,158,132
2019,MG,3122306,56732,52703,4029,12915
2019,MG,3122355,705,417,288,105
2019,MG,3122405,646,403,243,190
2019,MG,3122454,493,105,388,114
2019,MG,3122470,312,145,167,161
2019,MG,3122504,593,357,236,182
2019,MG,3122603,411,165,246,124
2019,MG,3122702,961,760,201,230
2019,MG,3122801,325,138,187,78
2019,MG,3122900,878,633,245,190
2019,MG,3123007,2911,2754,157,518
2019,MG,3123106,617,364,253,122
2019,MG,3123205,2109,1639,470,802
2019,MG,3123304,297,167,130,123
2019,MG,3123403,291,138,153,73
2019,MG,3123502,367,113,254,77
2019,MG,3123528,343,170,173,180
2019,MG,3123601,5290,4505,785,1303
2019,MG,3123700,1366,863,503,408
2019,MG,3123809,718,416,302,177
2019,MG,3123858,423,235,188,101
2019,MG,3123908,1980,1792,188,710
2019,MG,3124005,2417,1918,499,573
2019,MG,3124104,6613,5032,1581,1833
2019,MG,3124203,3214,2337,877,1009
2019,MG,3124302,2842,1880,962,883
2019,MG,3124401,726,475,251,150
2019,MG,3124500,1587,1575,12,384
2019,MG,3124609,287,78,209,81
2019,MG,3124708,471,276,195,261
2019,MG,3124807,1474,1112,362,321
2019,MG,3124906,1487,1083,404,459
2019,MG,3125002,437,315,122,105
2019,MG,3125101,24654,22522,2132,1863
2019,MG,3125200,246,131,115,102
2019,MG,3125309,530,313,217,113
2019,MG,3125408,413,161,252,101
2019,MG,3125507,388,128,260,82
2019,MG,3125606,645,295,350,165
2019,MG,3125705,2142,1673,469,454
2019,MG,3125804,591,367,224,99
2019,MG,3125903,964,638,326,366
2019,MG,3125952,724,501,223,236
2019,MG,3126000,1368,1038,330,380
2019,MG,3126109,18183,16693,1490,4260
2019,MG,3126208,816,441,375,190
2019,MG,3126307,491,257,234,181
2019,MG,3126406,442,239,203,148
2019,MG,3126505,472,146,326,138
2019,MG,3126604,616,295,321,157
2019,MG,3126703,2625,1829,796,1090
2019,MG,3126752,588,257,331,127
2019,MG,3126802,535,228,307,161
2019,MG,3126901,756,618,138,290
2019,MG,3126950,285,21,264,31
2019,MG,3127008,2103,1364,739,511
2019,MG,3127057,336,48,288,79
2019,MG,3127073,329,37,292,72
2019,MG,3127107,12450,10962,1488,2949
2019,MG,3127206,735,508,227,201
2019,MG,3127305,805,461,344,255
2019,MG,3127339,348,56,292,91
2019,MG,3127354,322,79,243,61
2019,MG,3127370,316,123,193,106
2019,MG,3127388,568,399,169,199
2019,MG,3127404,727,538,189,278
2019,MG,3127503,236,113,123,90
2019,MG,3127602,1772,1238,534,387
2019,MG,3127701,55801,48500,7301,10827
2019,MG,3127800,1616,909,707,393
2019,MG,3127909,400,90,310,67
2019,MG,3128006,6587,5611,976,1707
2019,MG,3128105,1901,1426,475,539
2019,MG,3128204,1575,1226,349,229
2019,MG,3128253,358,97,261,117
2019,MG,3128303,4896,4313,583,900
2019,MG,3128402,1385,1122,263,467
2019,MG,3128501,539,327,212,177
2019,MG,3128600,1433,989,444,435
2019,MG,3128709,13599,12550,1049,3196
2019,MG,3128808,1131,946,185,270
2019,MG,3128907,975,679,296,302
2019,MG,3129004,987,738,249,311
2019,MG,3129103,736,486,250,340
2019,MG,3129202,934,736,198,233
2019,MG,3129301,980,694,286,341
2019,MG,3129400,608,328,280,161
2019,MG,3129509,4780,3907,873,1098
2019,MG,3129608,518,154,364,118
2019,MG,3129657,368,35,333,66
2019,MG,3129707,2015,1770,245,622
2019,MG,3129806,16370,11676,4694,2575
2019,MG,3129905,372,193,179,102
2019,MG,3130002,371,196,175,117
2019,MG,3130051,438,94,344,128
2019,MG,3130101,6141,5342,799,1238
2019,MG,3130200,3105,2763,342,560
2019,MG,3130309,1321,1025,296,398
2019,MG,3130408,1450,1139,311,409
2019,MG,3130507,1988,1570,418,431
2019,MG,3130556,532,246,286,105
2019,MG,3130606,1002,836,166,316
2019,MG,3130655,437,127,310,131
2019,MG,3130705,1774,1480,294,234
2019,MG,3130804,542,434,108,152
2019,MG,3130903,2580,1948,632,916
2019,MG,3131000,1077,824,253,230
2019,MG,3131109,922,666,256,208
2019,MG,3131158,1645,1236,409,289
2019,MG,3131208,2151,1600,551,710
2019,MG,3131307,69267,62622,6645,10512
2019,MG,3131406,821,653,168,182
2019,MG,3131505,1302,1054,248,379
2019,MG,3131604,1311,788,523,489
2019,MG,3131703,28062,25071,2991,4625
2019,MG,3131802,1122,684,438,492
2019,MG,3131901,15497,12093,3404,2458
2019,MG,3132008,566,339,227,108
2019,MG,3132107,1788,941,847,490
2019,MG,3132206,2993,2533,460,844
2019,MG,3132305,727,214,513,153
2019,MG,3132404,23172,20638,2534,4738
2019,MG,3132503,4706,3480,1226,1266
2019,MG,3132602,574,366,208,144
2019,MG,3132701,2122,1526,596,574
2019,MG,3132800,259,151,108,70
2019,MG,3132909,1613,1227,386,455
2019,MG,3133006,2953,2496,457,625
2019,MG,3133105,4174,3768,406,739
2019,MG,3133204,1108,590,518,293
2019,MG,3133303,2411,1774,637,623
2019,MG,3133402,2777,2267,510,588
2019,MG,3133501,3933,3435,498,989
2019,MG,3133600,2308,2047,261,464
2019,MG,3133709,3209,2785,424,420
2019,MG,3133758,3236,2633,603,762
2019,MG,3133808,25608,23870,1738,5084
2019,MG,3133907,477,352,125,142
2019,MG,3134004,830,454,376,246
2019,MG,3134103,444,168,276,170
2019,MG,3134202,20982,19331,1651,4348
2019,MG,3134301,474,261,213,161
2019,MG,3134400,10354,8805,1549,2111
2019,MG,3134509,661,418,243,173
2019,MG,3134608,2343,1847,496,688
2019,MG,3134707,836,339,497,327
2019,MG,3134806,917,675,242,476
2019,MG,3134905,6788,6335,453,1759
2019,MG,3135001,799,535,264,130
2019,MG,3135050,6888,5935,953,1154
2019,MG,3135076,430,142,288,106
2019,MG,3135100,11435,9500,1935,2535
2019,MG,3135209,5105,3658,1447,1498
2019,MG,3135308,724,498,226,180
2019,MG,3135357,486,101,385,139
2019,MG,3135407,3887,3611,276,259
2019,MG,3135456,453,124,329,401
2019,MG,3135506,1509,952,557,296
2019,MG,3135605,847,527,320,205
2019,MG,3135704,903,679,224,322
2019,MG,3135803,1692,1204,488,653
2019,MG,3135902,649,396,253,205
2019,MG,3136009,1095,522,573,274
2019,MG,3136108,311,97,214,72
2019,MG,3136207,19045,18552,493,3538
2019,MG,3136306,13472,12220,1252,3413
2019,MG,3136405,452,254,198,100
2019,MG,3136504,747,355,392,268
2019,MG,3136520,264,57,207,69
2019,MG,3136553,453,165,288,78
2019,MG,3136579,656,404,252,96
2019,MG,3136603,678,413,265,191
2019,MG,3136652,6323,5034,1289,741
2019,MG,3136702,144171,132375,11796,27957
2019,MG,3136801,382,162,220,117
2019,MG,3136900,2407,2092,315,575
2019,MG,3136959,399,84,315,98
2019,MG,3137007,798,171,627,135
2019,MG,3137106,823,566,257,353
2019,MG,3137205,12042,11990,52,2661
2019,MG,3137304,405,87,318,73
2019,MG,3137403,1705,1233,472,381
2019,MG,3137502,3318,2951,367,729
2019,MG,3137536,1364,985,379,387
2019,MG,3137601,17038,12490,4548,2786
2019,MG,3137700,2182,1413,769,558
2019,MG,3137809,2874,2145,729,972
2019,MG,3137908,306,90,216,87
2019,MG,3138005,832,571,261,272
2019,MG,3138104,1682,1384,298,210
2019,MG,3138203,25499,21453,4046,5237
2019,MG,3138302,473,337,136,154
2019,MG,3138351,432,140,292,117
2019,MG,3138401,10623,9543,1080,2438
2019,MG,3138500,600,384,216,284
2019,MG,3138609,2635,2025,610,874
2019,MG,3138625,2360,1986,374,326
2019,MG,3138658,591,243,348,155
2019,MG,3138674,406,168,238,131
2019,MG,3138682,357,58,299,97
2019,MG,3138708,803,566,237,287
2019,MG,3138807,3876,3259,617,1132
2019,MG,3138906,554,279,275,239
2019,MG,3139003,8851,8016,835,2484
2019,MG,3139102,872,662,210,272
2019,MG,3139201,1367,799,568,359
2019,MG,3139250,377,125,252,104
2019,MG,3139300,1590,858,732,459
2019,MG,3139409,22479,20077,2402,3883
2019,MG,3139508,2771,2084,687,872
2019,MG,3139607,3842,3118,724,1108
2019,MG,3139706,1426,1167,259,343
2019,MG,3139805,3277,2891,386,619
2019,MG,3139904,1527,1041,486,404
2019,MG,3140001,16175,13690,2485,2554
2019,MG,3140100,408,193,215,98
2019,MG,3140159,1422,949,473,295
2019,MG,3140209,791,585,206,162
2019,MG,3140308,522,269,253,178
2019,MG,3140407,293,146,147,75
2019,MG,3140506,3964,3613,351,986
2019,MG,3140530,495,307,188,179
2019,MG,3140555,472,119,353,215
2019,MG,3140605,399,162,237,88
2019,MG,3140704,5844,4957,887,1215
2019,MG,3140803,5137,4784,353,786
2019,MG,3140852,1408,930,478,177
2019,MG,3140902,2118,2015,103,525
2019,MG,3141009,1091,666,425,418
2019,MG,3141108,10455,9424,1031,1243
2019,MG,3141207,523,280,243,160
2019,MG,3141306,697,490,207,171
2019,MG,3141405,1654,1062,592,429
2019,MG,3141504,443,216,227,182
2019,MG,3141603,984,684,300,341
2019,MG,3141702,446,119,327,101
2019,MG,3141801,2001,1207,794,625
2019,MG,3141900,717,523,194,151
2019,MG,3142007,1012,375,637,378
2019,MG,3142106,1104,690,414,393
2019,MG,3142205,2420,2016,404,504
2019,MG,3142254,357,35,322,66
2019,MG,3142304,648,462,186,170
2019,MG,3142403,1002,747,255,375
2019,MG,3142502,343,162,181,87
2019,MG,3142601,1491,1305,186,430
2019,MG,3142700,1199,559,640,485
2019,MG,3142809,3393,2518,875,1136
2019,MG,3142908,1625,854,771,604
2019,MG,3143005,3864,3502,362,515
2019,MG,3143104,9535,8617,918,2907
2019,MG,3143153,248,60,188,61
2019,MG,3143203,3878,3590,288,1312
2019,MG,3143302,87438,78873,8565,16744
2019,MG,3143401,4715,4009,706,2084
2019,MG,3143450,674,230,444,138
2019,MG,3143500,2179,1634,545,411
2019,MG,3143609,465,325,140,112
2019,MG,3143708,343,99,244,86
2019,MG,3143807,1038,888,150,225
2019,MG,3143906,24177,21378,2799,5776
2019,MG,3144003,3246,2376,870,728
2019,MG,3144102,3529,2956,573,1269
2019,MG,3144201,236,25,211,49
2019,MG,3144300,5587,4421,1166,1317
2019,MG,3144359,650,405,245,134
2019,MG,3144375,498,264,234,123
2019,MG,3144409,527,331,196,171
2019,MG,3144508,1505,1112,393,331
2019,MG,3144607,3764,3091,673,1063
2019,MG,3144656,828,352,476,156
2019,MG,3144672,255,38,217,56
2019,MG,3144706,4181,3680,501,661
2019,MG,3144805,55374,51297,4077,7044
2019,MG,3144904,356,165,191,154
2019,MG,3145000,3144,2677,467,829
2019,MG,3145059,1566,1177,389,255
2019,MG,3145109,1652,1299,353,592
2019,MG,3145208,26446,24362,2084,3591
2019,MG,3145307,1812,1079,733,383
2019,MG,3145356,623,293,330,204
2019,MG,3145372,282,78,204,94
2019,MG,3145406,293,89,204,76
2019,MG,3145455,1062,729,333,210
2019,MG,3145505,385,210,175,100
2019,MG,3145604,9190,8149,1041,1959
2019,MG,3145703,260,85,175,68
2019,MG,3145802,391,195,196,128
2019,MG,3145851,592,337,255,132
2019,MG,3145877,464,113,351,174
2019,MG,3145901,12318,11270,1048,2117
2019,MG,3146008,5951,5408,543,1834
2019,MG,3146107,17379,13117,4262,2851
2019,MG,3146206,319,122,197,119
2019,MG,3146255,395,123,272,104
2019,MG,3146305,1551,724,827,353
2019,MG,3146404,485,215,270,246
2019,MG,3146503,2474,2023,451,440
2019,MG,3146552,479,119,360,137
2019,MG,3146602,244,54,190,58
2019,MG,3146701,650,380,270,300
2019,MG,3146750,393,72,321,73
2019,MG,3146909,3283,2809,474,774
2019,MG,3147006,22329,20359,1970,3918
2019,MG,3147105,27878,25436,2442,4784
2019,MG,3147204,4678,4200,478,1132
2019,MG,3147303,4351,3730,621,734
2019,MG,3147402,7613,6936,677,1081
2019,MG,3147501,207,43,164,44
2019,MG,3147600,3261,2797,464,661
2019,MG,3147709,1637,1448,189,342
2019,MG,3147808,294,88,206,74
2019,MG,3147907,23407,21946,1461,5716
2019,MG,3147956,321,44,277,71
2019,MG,3148004,42432,39942,2490,10061
2019,MG,3148103,22293,20127,2166,5563
2019,MG,3148202,742,482,260,225
2019,MG,3148301,827,524,303,269
2019,MG,3148400,426,199,227,136
2019,MG,3148509,602,324,278,220
2019,MG,3148608,1342,713,629,372
2019,MG,3148707,2164,1524,640,535
2019,MG,3148756,264,84,180,108
2019,MG,3148806,349,108,241,100
2019,MG,3148905,1184,971,213,209
2019,MG,3149002,289,160,129,59
2019,MG,3149101,1308,970,338,478
2019,MG,3149150,578,242,336,177
2019,MG,3149200,704,362,342,174
2019,MG,3149309,14891,13097,1794,2316
2019,MG,3149408,232,38,194,46
2019,MG,3149507,721,498,223,179
2019,MG,3149606,531,316,215,196
2019,MG,3149705,2627,2183,444,596
2019,MG,3149804,4548,3414,1134,841
2019,MG,3149903,4523,3910,613,1143
2019,MG,3149952,686,289,397,115
2019,MG,3150000,386,147,239,93
2019,MG,3150109,378,240,138,121
2019,MG,3150158,632,455,177,239
2019,MG,3150208,560,426,134,123
2019,MG,3150307,729,574,155,229
2019,MG,3150406,393,172,221,163
2019,MG,3150505,1720,1321,399,336
2019,MG,3150539,552,246,306,145
2019,MG,3150570,469,100,369,111
2019,MG,3150604,759,607,152,248
2019,MG,3150703,2663,2342,321,241
2019,MG,3150802,1302,825,477,381
2019,MG,3150901,471,307,164,163
2019,MG,3151008,996,765,231,378
2019,MG,3151107,2118,1660,458,431
2019,MG,3151206,14040,11977,2063,1978
2019,MG,3151305,2049,1713,336,525
2019,MG,3151404,4421,3885,536,1356
2019,MG,3151503,8512,7095,1417,2244
2019,MG,3151602,1368,875,493,339
2019,MG,3151701,1841,1425,416,656
2019,MG,3151800,49164,48849,315,9575
2019,MG,3151909,401,264,137,163
2019,MG,3152006,5569,4459,1110,1509
2019,MG,3152105,16601,14780,1821,2917
2019,MG,3152131,427,121,306,57
2019,MG,3152170,785,234,551,166
2019,MG,3152204,2515,1709,806,1241
2019,MG,3152303,595,367,228,257
2019,MG,3152402,1029,510,519,275
2019,MG,3152501,50416,46032,4384,8137
2019,MG,3152600,1632,1401,231,298
2019,MG,3152709,1717,1442,275,348
2019,MG,3152808,6695,5957,738,1751
2019,MG,3152907,1110,883,227,490
2019,MG,3153004,493,346,147,137
2019,MG,3153103,573,191,382,135
2019,MG,3153202,447,216,231,128
2019,MG,3153301,345,65,280,65
2019,MG,3153400,3221,2688,533,702
2019,MG,3153509,653,449,204,235
2019,MG,3153608,1359,953,406,332
2019,MG,3153707,456,221,235,137
2019,MG,3153806,310,155,155,103
2019,MG,3153905,1014,570,444,326
2019,MG,3154002,2625,1994,631,899
2019,MG,3154101,1017,540,477,320
2019,MG,3154150,472,343,129,197
2019,MG,3154200,1340,1013,327,593
2019,MG,3154309,1892,1242,650,695
2019,MG,3154408,666,389,277,146
2019,MG,3154457,689,413,276,164
2019,MG,3154507,1328,909,419,143
2019,MG,3154606,27325,22993,4332,4011
2019,MG,3154705,818,647,171,169
2019,MG,3154804,1476,927,549,692
2019,MG,3154903,1985,1585,400,785
2019,MG,3155009,559,352,207,91
2019,MG,3155108,315,131,184,95
2019,MG,3155207,320,97,223,100
2019,MG,3155306,585,379,206,199
2019,MG,3155405,958,651,307,433
2019,MG,3155504,5503,4880,623,767
2019,MG,3155603,1855,856,999,640
2019,MG,3155702,2476,1937,539,479
2019,MG,3155801,3394,2792,602,944
2019,MG,3155900,685,496,189,217
2019,MG,3156007,835,407,428,346
2019,MG,3156106,627,466,161,212
2019,MG,3156205,539,434,105,65
2019,MG,3156304,3505,3273,232,391
2019,MG,3156403,933,742,191,181
2019,MG,3156452,604,303,301,154
2019,MG,3156502,585,147,438,120
2019,MG,3156601,770,353,417,271
2019,MG,3156700,19857,16112,3745,2325
2019,MG,3156809,1334,874,460,462
2019,MG,3156908,6737,6599,138,1626
2019,MG,3157005,5325,4154,1171,1656
2019,MG,3157104,583,405,178,165
2019,MG,3157203,5674,4934,740,958
2019,MG,3157252,591,387,204,174
2019,MG,3157278,376,160,216,139
2019,MG,3157302,433,262,171,106
2019,MG,3157336,976,781,195,294
2019,MG,3157377,303,53,250,84
2019,MG,3157401,608,369,239,131
2019,MG,3157500,400,86,314,75
2019,MG,3157609,399,146,253,108
2019,MG,3157658,257,48,209,89
2019,MG,3157708,3667,3141,526,625
2019,MG,3157807,26012,22446,3566,4061
2019,MG,3157906,1100,449,651,611
2019,MG,3158003,1653,1312,341,511
2019,MG,3158102,354,42,312,86
2019,MG,3158201,1341,1030,311,333
2019,MG,3158300,1571,1302,269,433
2019,MG,3158409,421,197,224,111
2019,MG,3158508,463,268,195,187
2019,MG,3158607,416,187,229,98
2019,MG,3158706,217,63,154,72
2019,MG,3158805,608,484,124,128
2019,MG,3158904,675,446,229,200
2019,MG,3158953,5280,4628,652,1065
2019,MG,3159001,774,507,267,250
2019,MG,3159100,413,246,167,117
2019,MG,3159209,1088,770,318,328
2019,MG,3159308,656,292,364,269
2019,MG,3159357,888,623,265,180
2019,MG,3159407,453,279,174,100
2019,MG,3159506,521,248,273,111
2019,MG,3159605,12368,11216,1152,2339
2019,MG,3159704,373,135,238,70
2019,MG,3159803,4743,3352,1391,1137
2019,MG,3159902,2702,2156,546,695
2019,MG,3160009,489,300,189,128
2019,MG,3160108,463,226,237,154
2019,MG,3160207,328,104,224,61
2019,MG,3160306,637,145,492,173
2019,MG,3160405,5326,4412,914,1450
2019,MG,3160454,329,57,272,82
2019,MG,3160504,196,33,163,59
2019,MG,3160603,358,185,173,118
2019,MG,3160702,6238,5173,1065,1579
2019,MG,3160801,377,219,158,128
2019,MG,3160900,477,350,127,194
2019,MG,3160959,430,192,238,130
2019,MG,3161007,2114,1547,567,628
2019,MG,3161056,382,104,278,81
2019,MG,3161106,3713,2328,1385,1042
2019,MG,3161205,908,691,217,218
2019,MG,3161304,984,708,276,301
2019,MG,3161403,455,215,240,139
2019,MG,3161502,2471,2237,234,336
2019,MG,3161601,307,55,252,46
2019,MG,3161650,375,102,273,87
2019,MG,3161700,1498,1087,411,270
2019,MG,3161809,2133,1796,337,426
2019,MG,3161908,5394,4347,1047,454
2019,MG,3162005,4911,4159,752,1161
2019,MG,3162104,7581,6718,863,1938
2019,MG,3162203,1288,897,391,361
2019,MG,3162252,406,90,316,104
2019,MG,3162302,333,121,212,90
2019,MG,3162401,1591,778,813,418
2019,MG,3162450,492,54,438,99
2019,MG,3162500,20999,17741,3258,3795
2019,MG,3162559,939,584,355,322
2019,MG,3162575,955,728,227,291
2019,MG,3162609,646,330,316,207
2019,MG,3162658,296,19,277,47
2019,MG,3162708,2428,1548,880,659
2019,MG,3162807,1257,906,351,403
2019,MG,3162906,5297,5056,241,1384
2019,MG,3162922,5808,4742,1066,677
2019,MG,3162948,1398,1212,186,309
2019,MG,3162955,4954,4082,872,658
2019,MG,3163003,352,148,204,78
2019,MG,3163102,680,446,234,199
2019,MG,3163201,352,202,150,137
2019,MG,3163300,242,80,162,104
2019,MG,3163409,551,323,228,164
2019,MG,3163508,449,218,231,109
2019,MG,3163607,235,100,135,40
2019,MG,3163706,10755,10666,89,2608
2019,MG,3163805,525,235,290,146
2019,MG,3163904,559,332,227,190
2019,MG,3164001,1133,873,260,277
2019,MG,3164100,365,206,159,122
2019,MG,3164209,970,559,411,295
2019,MG,3164308,1341,1019,322,432
2019,MG,3164407,1614,1324,290,262
2019,MG,3164431,331,61,270,95
2019,MG,3164472,527,228,299,126
2019,MG,3164506,494,149,345,141
2019,MG,3164605,3883,3588,295,343
2019,MG,3164704,17269,15949,1320,4183
2019,MG,3164803,218,31,187,38
2019,MG,3164902,370,207,163,90
2019,MG,3165008,1847,1843,4,786
2019,MG,3165107,1387,1133,254,368
2019,MG,3165206,1374,1248,126,327
2019,MG,3165305,1624,1371,253,450
2019,MG,3165404,1381,1147,234,282
2019,MG,3165503,331,240,91,147
2019,MG,3165537,7567,6143,1424,958
2019,MG,3165552,410,107,303,101
2019,MG,3165560,264,93,171,66
2019,MG,3165578,821,612,209,163
2019,MG,3165602,443,278,165,88
2019,MG,3165701,681,521,160,241
2019,MG,3165800,237,86,151,46
2019,MG,3165909,390,140,250,90
2019,MG,3166006,275,272,3,143
2019,MG,3166105,326,101,225,83
2019,MG,3166204,694,384,310,174
2019,MG,3166303,611,354,257,212
2019,MG,3166402,354,200,154,77
2019,MG,3166501,292,51,241,51
2019,MG,3166600,260,70,190,62
2019,MG,3166709,728,443,285,158
2019,MG,3166808,4218,3692,526,734
2019,MG,3166907,1144,805,339,244
2019,MG,3166956,289,84,205,91
2019,MG,3167004,252,139,113,88
2019,MG,3167103,2164,1557,607,602
2019,MG,3167202,58723,54444,4279,9830
2019,MG,3167301,266,134,132,97
2019,MG,3167400,1056,803,253,278
2019,MG,3167509,515,341,174,128
2019,MG,3167608,1140,792,348,393
2019,MG,3167707,465,155,310,125
2019,MG,3167806,619,431,188,195
2019,MG,3167905,528,337,191,141
2019,MG,3168002,4292,3460,832,1434
2019,MG,3168051,347,123,224,56
2019,MG,3168101,2249,1885,364,185
2019,MG,3168200,127,127,0,70
2019,MG,3168309,512,261,251,104
2019,MG,3168408,1312,882,430,484
2019,MG,3168507,1275,868,407,374
2019,MG,3168606,26336,24085,2251,5469
2019,MG,3168705,16308,14183,2125,3017
2019,MG,3168804,2271,1958,313,603
2019,MG,3168903,1184,901,283,436
2019,MG,3169000,2759,2296,463,762
2019,MG,3169059,293,120,173,108
2019,MG,3169109,610,304,306,214
2019,MG,3169208,1004,616,388,444
2019,MG,3169307,16453,14765,1688,3073
2019,MG,3169356,6257,5005,1252,1234
2019,MG,3169406,13685,12327,1358,2781
2019,MG,3169505,415,173,242,124
2019,MG,3169604,5150,4040,1110,1297
2019,MG,3169703,3004,2413,591,643
2019,MG,3169802,882,670,212,215
2019,MG,3169901,26327,25217,1110,5323
2019,MG,3170008,698,164,534,162
2019,MG,3170057,1064,666,398,380
2019,MG,3170107,89662,76270,13392,16460
2019,MG,3170206,214599,196582,18017,38687
2019,MG,3170305,292,85,207,81
2019,MG,3170404,16883,14358,2525,4449
2019,MG,3170438,634,632,2,252
2019,MG,3170479,396,138,258,83
2019,MG,3170503,3275,2873,402,305
2019,MG,3170529,889,332,557,195
2019,MG,3170578,616,363,253,161
2019,MG,3170602,339,161,178,100
2019,MG,3170651,456,114,342,130
2019,MG,3170701,40694,37496,3198,8176
2019,MG,3170750,1239,934,305,271
2019,MG,3170800,5807,4480,1327,1138
2019,MG,3170909,1067,356,711,333
2019,MG,3171006,4766,4174,592,1029
2019,MG,3171030,770,469,301,170
2019,MG,3171071,919,648,271,119
2019,MG,3171105,551,331,220,179
2019,MG,3171154,312,98,214,111
2019,MG,3171204,18287,14634,3653,2243
2019,MG,3171303,17371,15942,1429,4189
2019,MG,3171402,324,106,218,115
2019,MG,3171501,641,366,275,80
2019,MG,3171600,811,451,360,252
2019,MG,3171709,1237,1065,172,267
2019,MG,3171808,1014,756,258,317
2019,MG,3171907,336,64,272,80
2019,MG,3172004,11284,10065,1219,1828
2019,MG,3172103,768,491,277,176
2019,MG,3172202,271,165,106,77
2020,MG,3100104,1589,1336,253,523
2020,MG,3100203,3856,3192,664,1413
2020,MG,3100302,1622,1333,289,678
2020,MG,3100401,455,278,177,102
2020,MG,3100500,425,189,236,189
2020,MG,3100609,841,459,382,336
2020,MG,3100708,442,323,119,144
2020,MG,3100807,618,420,198,197
2020,MG,3100906,1577,1171,406,601
2020,MG,3101003,1222,593,629,166
2020,MG,3101102,3082,2068,1014,823
2020,MG,3101201,915,750,165,305
2020,MG,3101300,386,152,234,71
2020,MG,3101409,454,287,167,156
2020,MG,3101508,5071,4255,816,3090
2020,MG,3101607,21894,18829,3065,4132
2020,MG,3101631,846,652,194,211
2020,MG,3101706,5649,4199,1450,1343
2020,MG,3101805,667,452,215,199
2020,MG,3101904,2634,2246,388,1027
2020,MG,3102001,1401,991,410,497
2020,MG,3102050,511,269,242,212
2020,MG,3102100,806,464,342,360
2020,MG,3102209,351,60,291,76
2020,MG,3102308,2330,1996,334,513
2020,MG,3102407,434,148,286,121
2020,MG,3102506,341,207,134,113
2020,MG,3102605,10273,9188,1085,2046
2020,MG,3102704,617,290,327,149
2020,MG,3102803,1786,1281,505,565
2020,MG,3102852,794,529,265,142
2020,MG,3102902,1472,1254,218,358
2020,MG,3103009,2163,1631,532,226
